State,District,Year,Education_Index,Healthcare_Index,Food_Security_Index,Employment_Index
Tamil Nadu,Villupuram,2016,73.81,58.8,56.43,51.8
Tamil Nadu,Villupuram,2017,74.51,60.8,58.5,53.2
Tamil Nadu,Villupuram,2018,75.21,62.8,60.57,54.64
Tamil Nadu,Villupuram,2019,75.91,64.8,62.65,56.08
Tamil Nadu,Villupuram,2020,76.61,66.8,64.72,52.49
Tamil Nadu,Villupuram,2021,77.31,66.8,66.88,55.58
Tamil Nadu,Villupuram,2022,78.01,68.24,69.04,60.4
Tamil Nadu,Villupuram,2023,78.71,69.68,71.2,61.55
Tamil Nadu,Villupuram,2024,79.41,71.12,73.36,62.7
Tamil Nadu,Villupuram,2025,80.11,72.56,75.52,63.86
Tamil Nadu,Villupuram,2026,80.81,74.0,77.68,65.01
Tamil Nadu,Krishnagiri,2010,69.86,50.34,49.31,43.41
Tamil Nadu,Krishnagiri,2011,70.44,51.48,50.02,44.81
Tamil Nadu,Krishnagiri,2012,71.02,52.62,50.74,46.21
Tamil Nadu,Krishnagiri,2013,71.6,53.77,51.46,47.6
Tamil Nadu,Krishnagiri,2014,72.18,54.91,53.37,49.0
Tamil Nadu,Krishnagiri,2015,72.76,56.06,55.29,50.4
Tamil Nadu,Krishnagiri,2016,73.46,57.2,57.2,51.8
Tamil Nadu,Krishnagiri,2017,74.16,59.25,59.26,53.2
Tamil Nadu,Krishnagiri,2018,74.86,61.3,61.32,54.64
Tamil Nadu,Krishnagiri,2019,75.56,63.35,63.38,56.08
Tamil Nadu,Krishnagiri,2020,76.26,65.4,65.44,52.49
Tamil Nadu,Krishnagiri,2021,76.96,65.4,67.6,55.58
Tamil Nadu,Krishnagiri,2022,77.66,66.88,69.76,60.4
Tamil Nadu,Krishnagiri,2023,78.36,68.35,71.92,61.55
Tamil Nadu,Krishnagiri,2024,79.06,69.83,74.08,62.7
Tamil Nadu,Krishnagiri,2025,79.76,71.3,76.24,63.86
Tamil Nadu,Krishnagiri,2026,80.46,72.78,78.4,65.01
Tamil Nadu,Tiruppur,2010,77.34,60.19,64.03,52.61
Tamil Nadu,Tiruppur,2011,77.79,61.56,64.54,54.01
Tamil Nadu,Tiruppur,2012,78.24,62.93,65.05,55.41
Tamil Nadu,Tiruppur,2013,78.69,64.3,65.56,56.8
Tamil Nadu,Tiruppur,2014,79.14,65.66,67.27,58.2
Tamil Nadu,Tiruppur,2015,79.59,67.03,68.97,59.6
Tamil Nadu,Tiruppur,2016,80.16,68.4,70.68,61.0
Tamil Nadu,Tiruppur,2017,80.73,70.5,72.49,62.4
Tamil Nadu,Tiruppur,2018,81.3,72.6,74.3,63.84
Tamil Nadu,Tiruppur,2019,81.87,74.7,76.11,65.28
Tamil Nadu,Tiruppur,2020,82.44,76.8,77.92,61.69
Tamil Nadu,Tiruppur,2021,83.01,76.8,80.08,64.78
Tamil Nadu,Tiruppur,2022,83.58,78.31,82.24,69.6
Tamil Nadu,Tiruppur,2023,84.15,79.82,84.4,70.75
Tamil Nadu,Tiruppur,2024,84.72,81.34,86.56,71.9
Tamil Nadu,Tiruppur,2025,85.29,82.85,88.72,73.06
Tamil Nadu,Tiruppur,2026,85.86,84.36,90.88,74.21
Maharashtra,Mumbai,2010,88.93,65.65,65.17,47.3
Maharashtra,Mumbai,2011,89.21,67.14,65.66,48.65
Maharashtra,Mumbai,2012,89.49,68.63,66.15,50.01
Maharashtra,Mumbai,2013,89.77,70.12,66.64,51.37
Maharashtra,Mumbai,2014,90.05,71.62,68.33,52.73
Maharashtra,Mumbai,2015,90.33,73.11,70.03,54.08
Maharashtra,Mumbai,2016,90.73,74.6,71.72,55.44
Maharashtra,Mumbai,2017,91.13,76.55,73.51,56.8
Maharashtra,Mumbai,2018,91.53,78.5,75.3,58.24
Maharashtra,Mumbai,2019,91.93,80.45,77.09,59.68
Maharashtra,Mumbai,2020,92.33,82.4,78.88,56.24
Maharashtra,Mumbai,2021,92.73,82.4,81.04,59.28
Maharashtra,Mumbai,2022,93.13,83.8,83.2,64.0
Maharashtra,Mumbai,2023,93.53,85.21,85.36,65.15
Maharashtra,Mumbai,2024,93.93,86.61,87.52,66.3
Maharashtra,Mumbai,2025,94.33,88.02,89.68,67.46
Maharashtra,Mumbai,2026,94.73,89.42,91.84,68.61
Maharashtra,Pune,2010,86.9,63.71,66.3,46.1
Maharashtra,Pune,2011,87.18,65.16,66.78,47.45
Maharashtra,Pune,2012,87.46,66.61,67.25,48.81
Maharashtra,Pune,2013,87.74,68.06,67.73,50.17
Maharashtra,Pune,2014,88.02,69.5,69.4,51.53
Maharashtra,Pune,2015,88.3,70.95,71.08,52.88
Maharashtra,Pune,2016,88.7,72.4,72.76,54.24
Maharashtra,Pune,2017,89.1,74.35,74.53,55.6
Maharashtra,Pune,2018,89.5,76.3,76.3,57.04
Maharashtra,Pune,2019,89.9,78.25,78.07,58.48
Maharashtra,Pune,2020,90.3,80.2,79.84,55.04
Maharashtra,Pune,2021,90.7,80.2,82.0,58.08
Maharashtra,Pune,2022,91.1,81.6,84.16,62.8
Maharashtra,Pune,2023,91.5,83.01,86.32,63.95
Maharashtra,Pune,2024,91.9,84.41,88.48,65.1
Maharashtra,Pune,2025,92.3,85.82,90.64,66.26
Maharashtra,Pune,2026,92.7,87.22,92.8,67.41
Maharashtra,Nagpur,2010,88.1,61.42,62.62,44.3
Maharashtra,Nagpur,2011,88.38,62.82,63.15,45.65
Maharashtra,Nagpur,2012,88.66,64.22,63.67,47.01
Maharashtra,Nagpur,2013,88.94,65.61,64.2,48.37
Maharashtra,Nagpur,2014,89.22,67.01,65.93,49.73
Maharashtra,Nagpur,2015,89.5,68.4,67.66,51.08
Maharashtra,Nagpur,2016,89.9,69.8,69.39,52.44
Maharashtra,Nagpur,2017,90.3,71.75,71.22,53.8
Maharashtra,Nagpur,2018,90.7,73.7,73.05,55.24
Maharashtra,Nagpur,2019,91.1,75.65,74.89,56.68
Maharashtra,Nagpur,2020,91.5,77.6,76.72,53.24
Maharashtra,Nagpur,2021,91.9,77.6,78.88,56.28
Maharashtra,Nagpur,2022,92.3,79.0,81.04,61.0
Maharashtra,Nagpur,2023,92.7,80.41,83.2,62.15
Maharashtra,Nagpur,2024,93.1,81.81,85.36,63.3
Maharashtra,Nagpur,2025,93.5,83.22,87.52,64.46
Maharashtra,Nagpur,2026,93.9,84.62,89.68,65.61
Maharashtra,Nashik,2010,79.8,54.91,53.56,38.9
Maharashtra,Nashik,2011,80.25,56.16,54.21,40.25
Maharashtra,Nashik,2012,80.7,57.41,54.87,41.61
Maharashtra,Nashik,2013,81.15,58.66,55.52,42.97
Maharashtra,Nashik,2014,81.6,59.9,57.38,44.33
Maharashtra,Nashik,2015,82.05,61.15,59.24,45.68
Maharashtra,Nashik,2016,82.62,62.4,61.09,47.04
Maharashtra,Nashik,2017,83.19,64.5,63.08,48.4
Maharashtra,Nashik,2018,83.76,66.6,65.07,49.84
Maharashtra,Nashik,2019,84.33,68.7,67.05,51.28
Maharashtra,Nashik,2020,84.9,70.8,69.04,47.84
Maharashtra,Nashik,2021,85.47,70.8,71.2,50.88
Maharashtra,Nashik,2022,86.04,72.31,73.36,55.6
Maharashtra,Nashik,2023,86.61,73.82,75.52,56.75
Maharashtra,Nashik,2024,87.18,75.34,77.68,57.9
Maharashtra,Nashik,2025,87.75,76.85,79.84,59.06
Maharashtra,Nashik,2026,88.32,78.36,82.0,60.21
Maharashtra,Thane,2010,85.0,60.37,61.2,38.9
Maharashtra,Thane,2011,85.28,61.74,61.75,40.25
Maharashtra,Thane,2012,85.56,63.11,62.3,41.61
Maharashtra,Thane,2013,85.84,64.48,62.85,42.97
Maharashtra,Thane,2014,86.12,65.86,64.59,44.33
Maharashtra,Thane,2015,86.4,67.23,66.34,45.68
Maharashtra,Thane,2016,86.8,68.6,68.09,47.04
Maharashtra,Thane,2017,87.2,70.55,69.95,48.4
Maharashtra,Thane,2018,87.6,72.5,71.8,49.84
Maharashtra,Thane,2019,88.0,74.45,73.66,51.28
Maharashtra,Thane,2020,88.4,76.4,75.52,47.84
Maharashtra,Thane,2021,88.8,76.4,77.68,50.88
Maharashtra,Thane,2022,89.2,77.8,79.84,55.6
Maharashtra,Thane,2023,89.6,79.21,82.0,56.75
Maharashtra,Thane,2024,90.0,80.61,84.16,57.9
Maharashtra,Thane,2025,90.4,82.02,86.32,59.06
Maharashtra,Thane,2026,90.8,83.42,88.48,60.21
Maharashtra,Aurangabad,2010,66.69,39.25,28.63,38.9
Maharashtra,Aurangabad,2011,67.27,40.14,29.64,40.25
Maharashtra,Aurangabad,2012,67.85,41.03,30.65,41.61
Maharashtra,Aurangabad,2013,68.43,41.92,31.66,42.97
Maharashtra,Aurangabad,2014,69.01,42.82,33.87,44.33
Maharashtra,Aurangabad,2015,69.59,43.71,36.07,45.68
Maharashtra,Aurangabad,2016,70.29,44.6,38.28,47.04
Maharashtra,Aurangabad,2017,70.99,46.8,40.69,48.4
Maharashtra,Aurangabad,2018,71.69,49.0,43.1,49.84
Maharashtra,Aurangabad,2019,72.39,51.2,45.51,51.28
Maharashtra,Aurangabad,2020,73.09,53.4,47.92,47.84
Maharashtra,Aurangabad,2021,73.79,53.4,50.08,50.88
Maharashtra,Aurangabad,2022,74.49,54.98,52.24,55.6
Maharashtra,Aurangabad,2023,75.19,56.57,54.4,56.75
Maharashtra,Aurangabad,2024,75.89,58.15,56.56,57.9
Maharashtra,Aurangabad,2025,76.59,59.74,58.72,59.06
Maharashtra,Aurangabad,2026,77.29,61.32,60.88,60.21
Maharashtra,Solapur,2010,78.81,53.86,50.16,38.9
Maharashtra,Solapur,2011,79.26,55.08,50.86,40.25
Maharashtra,Solapur,2012,79.71,56.3,51.56,41.61
Maharashtra,Solapur,2013,80.16,57.53,52.27,42.97
Maharashtra,Solapur,2014,80.61,58.75,54.17,44.33
Maharashtra,Solapur,2015,81.06,59.98,56.08,45.68
Maharashtra,Solapur,2016,81.63,61.2,57.98,47.04
Maharashtra,Solapur,2017,82.2,63.25,60.03,48.4
Maharashtra,Solapur,2018,82.77,65.3,62.07,49.84
Maharashtra,Solapur,2019,83.34,67.35,64.12,51.28
Maharashtra,Solapur,2020,83.91,69.4,66.16,47.84
Maharashtra,Solapur,2021,84.48,69.4,68.32,50.88
Maharashtra,Solapur,2022,85.05,70.88,70.48,55.6
Maharashtra,Solapur,2023,85.62,72.35,72.64,56.75
Maharashtra,Solapur,2024,86.19,73.83,74.8,57.9
Maharashtra,Solapur,2025,86.76,75.3,76.96,59.06
Maharashtra,Solapur,2026,87.33,76.78,79.12,60.21
Maharashtra,Kolhapur,2010,84.51,59.66,59.79,38.9
Maharashtra,Kolhapur,2011,84.96,61.02,60.35,40.25
Maharashtra,Kolhapur,2012,85.41,62.38,60.92,41.61
Maharashtra,Kolhapur,2013,85.86,63.73,61.49,42.97
Maharashtra,Kolhapur,2014,86.31,65.09,63.26,44.33
Maharashtra,Kolhapur,2015,86.76,66.44,65.03,45.68
Maharashtra,Kolhapur,2016,87.33,67.8,66.79,47.04
Maharashtra,Kolhapur,2017,87.9,69.75,68.68,48.4
Maharashtra,Kolhapur,2018,88.47,71.7,70.56,49.84
Maharashtra,Kolhapur,2019,89.04,73.65,72.44,51.28
Maharashtra,Kolhapur,2020,89.61,75.6,74.32,47.84
Maharashtra,Kolhapur,2021,90.18,75.6,76.48,50.88
Maharashtra,Kolhapur,2022,90.75,77.0,78.64,55.6
Maharashtra,Kolhapur,2023,91.32,78.41,80.8,56.75
Maharashtra,Kolhapur,2024,91.89,79.81,82.96,57.9
Maharashtra,Kolhapur,2025,92.46,81.22,85.12,59.06
Maharashtra,Kolhapur,2026,93.03,82.62,87.28,60.21
Maharashtra,Amravati,2010,82.1,55.09,52.42,38.9
Maharashtra,Amravati,2011,82.55,56.34,53.09,40.25
Maharashtra,Amravati,2012,83.0,57.59,53.77,41.61
Maharashtra,Amravati,2013,83.45,58.84,54.44,42.97
Maharashtra,Amravati,2014,83.9,60.1,56.31,44.33
Maharashtra,Amravati,2015,84.35,61.35,58.18,45.68
Maharashtra,Amravati,2016,84.92,62.6,60.05,47.04
Maharashtra,Amravati,2017,85.49,64.55,62.06,48.4
Maharashtra,Amravati,2018,86.06,66.5,64.07,49.84
Maharashtra,Amravati,2019,86.63,68.45,66.07,51.28
Maharashtra,Amravati,2020,87.2,70.4,68.08,47.84
Maharashtra,Amravati,2021,87.77,70.4,70.24,50.88
Maharashtra,Amravati,2022,88.34,71.8,72.4,55.6
Maharashtra,Amravati,2023,88.91,73.21,74.56,56.75
Maharashtra,Amravati,2024,89.48,74.61,76.72,57.9
Maharashtra,Amravati,2025,90.05,76.02,78.88,59.06
Maharashtra,Amravati,2026,90.62,77.42,81.04,60.21
Maharashtra,Nanded,2010,72.93,46.11,39.96,38.9
Maharashtra,Nanded,2011,73.51,47.16,40.81,40.25
Maharashtra,Nanded,2012,74.09,48.21,41.66,41.61
Maharashtra,Nanded,2013,74.67,49.26,42.51,42.97
Maharashtra,Nanded,2014,75.25,50.3,44.55,44.33
Maharashtra,Nanded,2015,75.83,51.35,46.6,45.68
Maharashtra,Nanded,2016,76.53,52.4,48.65,47.04
Maharashtra,Nanded,2017,77.23,54.6,50.87,48.4
Maharashtra,Nanded,2018,77.93,56.8,53.08,49.84
Maharashtra,Nanded,2019,78.63,59.0,55.3,51.28
Maharashtra,Nanded,2020,79.33,61.2,57.52,47.84
Maharashtra,Nanded,2021,80.03,61.2,59.68,50.88
Maharashtra,Nanded,2022,80.73,62.78,61.84,55.6
Maharashtra,Nanded,2023,81.43,64.37,64.0,56.75
Maharashtra,Nanded,2024,82.13,65.95,66.16,57.9
Maharashtra,Nanded,2025,82.83,67.54,68.32,59.06
Maharashtra,Nanded,2026,83.53,69.12,70.48,60.21
Maharashtra,Latur,2010,73.17,44.7,36.56,38.9
Maharashtra,Latur,2011,73.75,45.72,37.46,40.25
Maharashtra,Latur,2012,74.33,46.74,38.36,41.61
Maharashtra,Latur,2013,74.91,47.75,39.25,42.97
Maharashtra,Latur,2014,75.49,48.77,41.35,44.33
Maharashtra,Latur,2015,76.07,49.78,43.44,45.68
Maharashtra,Latur,2016,76.77,50.8,45.54,47.04
Maharashtra,Latur,2017,77.47,53.0,47.81,48.4
Maharashtra,Latur,2018,78.17,55.2,50.09,49.84
Maharashtra,Latur,2019,78.87,57.4,52.36,51.28
Maharashtra,Latur,2020,79.57,59.6,54.64,47.84
Maharashtra,Latur,2021,80.27,59.6,56.8,50.88
Maharashtra,Latur,2022,80.97,61.18,58.96,55.6
Maharashtra,Latur,2023,81.67,62.77,61.12,56.75
Maharashtra,Latur,2024,82.37,64.35,63.28,57.9
Maharashtra,Latur,2025,83.07,65.94,65.44,59.06
Maharashtra,Latur,2026,83.77,67.52,67.6,60.21
Maharashtra,Jalgaon,2010,79.04,51.39,48.46,38.9
Maharashtra,Jalgaon,2011,79.49,52.56,49.19,40.25
Maharashtra,Jalgaon,2012,79.94,53.73,49.91,41.61
Maharashtra,Jalgaon,2013,80.39,54.9,50.64,42.97
Maharashtra,Jalgaon,2014,80.84,56.06,52.57,44.33
Maharashtra,Jalgaon,2015,81.29,57.23,54.5,45.68
Maharashtra,Jalgaon,2016,81.86,58.4,56.43,47.04
Maharashtra,Jalgaon,2017,82.43,60.5,58.5,48.4
Maharashtra,Jalgaon,2018,83.0,62.6,60.57,49.84
Maharashtra,Jalgaon,2019,83.57,64.7,62.65,51.28
Maharashtra,Jalgaon,2020,84.14,66.8,64.72,47.84
Maharashtra,Jalgaon,2021,84.71,66.8,66.88,50.88
Maharashtra,Jalgaon,2022,85.28,68.31,69.04,55.6
Maharashtra,Jalgaon,2023,85.85,69.82,71.2,56.75
Maharashtra,Jalgaon,2024,86.42,71.34,73.36,57.9
Maharashtra,Jalgaon,2025,86.99,72.85,75.52,59.06
Maharashtra,Jalgaon,2026,87.56,74.36,77.68,60.21
Maharashtra,Ratnagiri,2010,85.89,60.9,62.05,38.9
Maharashtra,Ratnagiri,2011,86.17,62.28,62.59,40.25
Maharashtra,Ratnagiri,2012,86.45,63.66,63.12,41.61
Maharashtra,Ratnagiri,2013,86.73,65.05,63.66,42.97
Maharashtra,Ratnagiri,2014,87.01,66.43,65.4,44.33
Maharashtra,Ratnagiri,2015,87.29,67.82,67.13,45.68
Maharashtra,Ratnagiri,2016,87.69,69.2,68.87,47.04
Maharashtra,Ratnagiri,2017,88.09,71.25,70.71,48.4
Maharashtra,Ratnagiri,2018,88.49,73.3,72.55,49.84
Maharashtra,Ratnagiri,2019,88.89,75.35,74.4,51.28
Maharashtra,Ratnagiri,2020,89.29,77.4,76.24,47.84
Maharashtra,Ratnagiri,2021,89.69,77.4,78.4,50.88
Maharashtra,Ratnagiri,2022,90.09,78.88,80.56,55.6
Maharashtra,Ratnagiri,2023,90.49,80.35,82.72,56.75
Maharashtra,Ratnagiri,2024,90.89,81.83,84.88,57.9
Maharashtra,Ratnagiri,2025,91.29,83.3,87.04,59.06
Maharashtra,Ratnagiri,2026,91.69,84.78,89.2,60.21
Maharashtra,Ahmednagar,2010,79.97,53.15,49.87,38.9
Maharashtra,Ahmednagar,2011,80.42,54.36,50.58,40.25
Maharashtra,Ahmednagar,2012,80.87,55.57,51.29,41.61
Maharashtra,Ahmednagar,2013,81.32,56.78,52.0,42.97
Maharashtra,Ahmednagar,2014,81.77,57.98,53.91,44.33
Maharashtra,Ahmednagar,2015,82.22,59.19,55.81,45.68
Maharashtra,Ahmednagar,2016,82.79,60.4,57.72,47.04
Maharashtra,Ahmednagar,2017,83.36,62.45,59.77,48.4
Maharashtra,Ahmednagar,2018,83.93,64.5,61.82,49.84
Maharashtra,Ahmednagar,2019,84.5,66.55,63.87,51.28
Maharashtra,Ahmednagar,2020,85.07,68.6,65.92,47.84
Maharashtra,Ahmednagar,2021,85.64,68.6,68.08,50.88
Maharashtra,Ahmednagar,2022,86.21,70.08,70.24,55.6
Maharashtra,Ahmednagar,2023,86.78,71.55,72.4,56.75
Maharashtra,Ahmednagar,2024,87.35,73.03,74.56,57.9
Maharashtra,Ahmednagar,2025,87.92,74.5,76.72,59.06
Maharashtra,Ahmednagar,2026,88.49,75.98,78.88,60.21
Gujarat,Ahmedabad,2010,87.45,64.06,62.62,58.98
Gujarat,Ahmedabad,2011,87.73,65.52,63.15,60.44
Gujarat,Ahmedabad,2012,88.01,66.98,63.67,61.9
Gujarat,Ahmedabad,2013,88.29,68.43,64.2,63.36
Gujarat,Ahmedabad,2014,88.57,69.89,65.93,64.82
Gujarat,Ahmedabad,2015,88.85,71.34,67.66,66.28
Gujarat,Ahmedabad,2016,89.25,72.8,69.39,67.74
Gujarat,Ahmedabad,2017,89.65,74.7,71.22,69.2
Gujarat,Ahmedabad,2018,90.05,76.6,73.05,70.16
Gujarat,Ahmedabad,2019,90.45,78.5,74.89,71.12
Gujarat,Ahmedabad,2020,90.85,80.4,76.72,66.88
Gujarat,Ahmedabad,2021,91.25,80.4,78.88,69.56
Gujarat,Ahmedabad,2022,91.65,81.77,81.04,74.0
Gujarat,Ahmedabad,2023,92.05,83.14,83.2,74.77
Gujarat,Ahmedabad,2024,92.45,84.5,85.36,75.54
Gujarat,Ahmedabad,2025,92.85,85.87,87.52,76.3
Gujarat,Ahmedabad,2026,93.25,87.24,89.68,77.07
Gujarat,Surat,2010,84.93,61.07,59.22,59.58
Gujarat,Surat,2011,85.21,62.46,59.8,61.04
Gujarat,Surat,2012,85.49,63.85,60.37,62.5
Gujarat,Surat,2013,85.77,65.24,60.95,63.96
Gujarat,Surat,2014,86.05,66.62,62.72,65.42
Gujarat,Surat,2015,86.33,68.01,64.5,66.88
Gujarat,Surat,2016,86.73,69.4,66.28,68.34
Gujarat,Surat,2017,87.13,71.35,68.17,69.8
Gujarat,Surat,2018,87.53,73.3,70.06,70.76
Gujarat,Surat,2019,87.93,75.25,71.95,71.72
Gujarat,Surat,2020,88.33,77.2,73.84,67.48
Gujarat,Surat,2021,88.73,77.2,76.0,70.16
Gujarat,Surat,2022,89.13,78.6,78.16,74.6
Gujarat,Surat,2023,89.53,80.01,80.32,75.37
Gujarat,Surat,2024,89.93,81.41,82.48,76.14
Gujarat,Surat,2025,90.33,82.82,84.64,76.9
Gujarat,Surat,2026,90.73,84.22,86.8,77.67
Gujarat,Vadodara,2010,85.97,62.13,62.9,56.98
Gujarat,Vadodara,2011,86.25,63.54,63.42,58.44
Gujarat,Vadodara,2012,86.53,64.95,63.95,59.9
Gujarat,Vadodara,2013,86.81,66.36,64.47,61.36
Gujarat,Vadodara,2014,87.09,67.78,66.2,62.82
Gujarat,Vadodara,2015,87.37,69.19,67.92,64.28
Gujarat,Vadodara,2016,87.77,70.6,69.64,65.74
Gujarat,Vadodara,2017,88.17,72.6,71.47,67.2
Gujarat,Vadodara,2018,88.57,74.6,73.3,68.16
Gujarat,Vadodara,2019,88.97,76.6,75.13,69.12
Gujarat,Vadodara,2020,89.37,78.6,76.96,64.88
Gujarat,Vadodara,2021,89.77,78.6,79.12,67.56
Gujarat,Vadodara,2022,90.17,80.04,81.28,72.0
Gujarat,Vadodara,2023,90.57,81.48,83.44,72.77
Gujarat,Vadodara,2024,90.97,82.92,85.6,73.54
Gujarat,Vadodara,2025,91.37,84.36,87.76,74.3
Gujarat,Vadodara,2026,91.77,85.8,89.92,75.07
Gujarat,Rajkot,2010,83.86,58.78,58.37,55.78
Gujarat,Rajkot,2011,84.31,60.12,58.96,57.24
Gujarat,Rajkot,2012,84.76,61.46,59.55,58.7
Gujarat,Rajkot,2013,85.21,62.79,60.13,60.16
Gujarat,Rajkot,2014,85.66,64.13,61.92,61.62
Gujarat,Rajkot,2015,86.11,65.46,63.71,63.08
Gujarat,Rajkot,2016,86.68,66.8,65.5,64.54
Gujarat,Rajkot,2017,87.25,68.8,67.4,66.0
Gujarat,Rajkot,2018,87.82,70.8,69.31,66.96
Gujarat,Rajkot,2019,88.39,72.8,71.21,67.92
Gujarat,Rajkot,2020,88.96,74.8,73.12,63.68
Gujarat,Rajkot,2021,89.53,74.8,75.28,66.36
Gujarat,Rajkot,2022,90.1,76.24,77.44,70.8
Gujarat,Rajkot,2023,90.67,77.68,79.6,71.57
Gujarat,Rajkot,2024,91.24,79.12,81.76,72.34
Gujarat,Rajkot,2025,91.81,80.56,83.92,73.1
Gujarat,Rajkot,2026,92.38,82.0,86.08,73.87
Gujarat,Gandhinagar,2010,85.88,62.66,63.47,55.38
Gujarat,Gandhinagar,2011,86.16,64.08,63.98,56.84
Gujarat,Gandhinagar,2012,86.44,65.5,64.5,58.3
Gujarat,Gandhinagar,2013,86.72,66.93,65.02,59.76
Gujarat,Gandhinagar,2014,87.0,68.35,66.73,61.22
Gujarat,Gandhinagar,2015,87.28,69.78,68.45,62.68
Gujarat,Gandhinagar,2016,87.68,71.2,70.16,64.14
Gujarat,Gandhinagar,2017,88.08,73.2,71.98,65.6
Gujarat,Gandhinagar,2018,88.48,75.2,73.8,66.56
Gujarat,Gandhinagar,2019,88.88,77.2,75.62,67.52
Gujarat,Gandhinagar,2020,89.28,79.2,77.44,63.28
Gujarat,Gandhinagar,2021,89.68,79.2,79.6,65.96
Gujarat,Gandhinagar,2022,90.08,80.64,81.76,70.4
Gujarat,Gandhinagar,2023,90.48,82.08,83.92,71.17
Gujarat,Gandhinagar,2024,90.88,83.52,86.08,71.94
Gujarat,Gandhinagar,2025,91.28,84.96,88.24,72.7
Gujarat,Gandhinagar,2026,91.68,86.4,90.4,73.47
Gujarat,Jamnagar,2010,79.54,54.91,54.12,50.18
Gujarat,Jamnagar,2011,79.99,56.16,54.77,51.64
Gujarat,Jamnagar,2012,80.44,57.41,55.42,53.1
Gujarat,Jamnagar,2013,80.89,58.66,56.07,54.56
Gujarat,Jamnagar,2014,81.34,59.9,57.91,56.02
Gujarat,Jamnagar,2015,81.79,61.15,59.76,57.48
Gujarat,Jamnagar,2016,82.36,62.4,61.61,58.94
Gujarat,Jamnagar,2017,82.93,64.5,63.59,60.4
Gujarat,Jamnagar,2018,83.5,66.6,65.56,61.36
Gujarat,Jamnagar,2019,84.07,68.7,67.54,62.32
Gujarat,Jamnagar,2020,84.64,70.8,69.52,58.08
Gujarat,Jamnagar,2021,85.21,70.8,71.68,60.76
Gujarat,Jamnagar,2022,85.78,72.31,73.84,65.2
Gujarat,Jamnagar,2023,86.35,73.82,76.0,65.97
Gujarat,Jamnagar,2024,86.92,75.34,78.16,66.74
Gujarat,Jamnagar,2025,87.49,76.85,80.32,67.5
Gujarat,Jamnagar,2026,88.06,78.36,82.48,68.27
Gujarat,Bhavnagar,2010,77.69,53.5,51.01,50.18
Gujarat,Bhavnagar,2011,78.14,54.72,51.7,51.64
Gujarat,Bhavnagar,2012,78.59,55.94,52.39,53.1
Gujarat,Bhavnagar,2013,79.04,57.15,53.08,54.56
Gujarat,Bhavnagar,2014,79.49,58.37,54.97,56.02
Gujarat,Bhavnagar,2015,79.94,59.58,56.87,57.48
Gujarat,Bhavnagar,2016,80.51,60.8,58.76,58.94
Gujarat,Bhavnagar,2017,81.08,62.95,60.79,60.4
Gujarat,Bhavnagar,2018,81.65,65.1,62.82,61.36
Gujarat,Bhavnagar,2019,82.22,67.25,64.85,62.32
Gujarat,Bhavnagar,2020,82.79,69.4,66.88,58.08
Gujarat,Bhavnagar,2021,83.36,69.4,69.04,60.76
Gujarat,Bhavnagar,2022,83.93,70.95,71.2,65.2
Gujarat,Bhavnagar,2023,84.5,72.5,73.36,65.97
Gujarat,Bhavnagar,2024,85.07,74.04,75.52,66.74
Gujarat,Bhavnagar,2025,85.64,75.59,77.68,67.5
Gujarat,Bhavnagar,2026,86.21,77.14,79.84,68.27
Gujarat,Anand,2010,78.59,56.67,56.39,50.18
Gujarat,Anand,2011,79.04,57.96,57.0,51.64
Gujarat,Anand,2012,79.49,59.25,57.62,53.1
Gujarat,Anand,2013,79.94,60.54,58.24,54.56
Gujarat,Anand,2014,80.39,61.82,60.05,56.02
Gujarat,Anand,2015,80.84,63.11,61.87,57.48
Gujarat,Anand,2016,81.41,64.4,63.68,58.94
Gujarat,Anand,2017,81.98,66.45,65.62,60.4
Gujarat,Anand,2018,82.55,68.5,67.56,61.36
Gujarat,Anand,2019,83.12,70.55,69.5,62.32
Gujarat,Anand,2020,83.69,72.6,71.44,58.08
Gujarat,Anand,2021,84.26,72.6,73.6,60.76
Gujarat,Anand,2022,84.83,74.08,75.76,65.2
Gujarat,Anand,2023,85.4,75.55,77.92,65.97
Gujarat,Anand,2024,85.97,77.03,80.08,66.74
Gujarat,Anand,2025,86.54,78.5,82.24,67.5
Gujarat,Anand,2026,87.11,79.98,84.4,68.27
Gujarat,Kutch,2010,70.0,49.98,42.79,50.18
Gujarat,Kutch,2011,70.58,51.12,43.6,51.64
Gujarat,Kutch,2012,71.16,52.26,44.41,53.1
Gujarat,Kutch,2013,71.74,53.39,45.22,54.56
Gujarat,Kutch,2014,72.32,54.53,47.23,56.02
Gujarat,Kutch,2015,72.9,55.66,49.23,57.48
Gujarat,Kutch,2016,73.6,56.8,51.24,58.94
Gujarat,Kutch,2017,74.3,58.95,53.41,60.4
Gujarat,Kutch,2018,75.0,61.1,55.58,61.36
Gujarat,Kutch,2019,75.7,63.25,57.75,62.32
Gujarat,Kutch,2020,76.4,65.4,59.92,58.08
Gujarat,Kutch,2021,77.1,65.4,62.08,60.76
Gujarat,Kutch,2022,77.8,66.95,64.24,65.2
Gujarat,Kutch,2023,78.5,68.5,66.4,65.97
Gujarat,Kutch,2024,79.2,70.04,68.56,66.74
Gujarat,Kutch,2025,79.9,71.59,70.72,67.5
Gujarat,Kutch,2026,80.6,73.14,72.88,68.27
Gujarat,Banaskantha,2010,53.77,39.25,25.8,45.38
